App Name,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Released,Last Updated,Content Rating,Ad Supported,In App Purchases,Editors Choice,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
MRI Scan Experience,Medical,4.1,41,"10,000+",10000,11049,True,0.0,USD,42M,4.0 and up,Siemens Healthineers,17-Jun-15,24-Jan-19,Everyone,False,False,False,,,,,,,,,,
Eveil é Moi,Communication,0.0,0,100+,100,209,True,0.0,USD,67M,4.2 and up,Kidizz,12-Dec-19,30-Oct-20,Everyone,False,False,False,,,,,,,,,,
Hapili App,Communication,0.0,0,100+,100,150,True,0.0,USD,66M,4.2 and up,Kidizz,10-Jan-20,30-Oct-20,Teen,False,False,False,,,,,,,,,,
ekey home app,Tools,3.2,127,"10,000+",10000,30235,True,0.0,USD,7.1M,5.0 and up,ekey biometric systems GmbH,26-Nov-13,12-Mar-20,Everyone,False,False,False,,,,,,,,,,
Appenate Mobile Client,Productivity,3.8,109,"10,000+",10000,19590,True,0.0,USD,20M,4.4 and up,Appenate Pty Ltd,14-Oct-13,23-Nov-20,Everyone,False,False,False,,,,,,,,,,
"WIMKIN - 100% Free Speech, Uncensored Social Media",Social,4.6,4322,"50,000+",50000,76656,True,0.0,USD,89M,6.0 and up,Jason Sheppard,30-Jul-20,3-Oct-20,Teen,False,False,False,,,,,,,,,,
Thrive,Business,3.0,146,"10,000+",10000,23733,True,0.0,USD,87M,5.0 and up,Thrive Global,18-Jan-19,25-Nov-20,Everyone,False,False,False,,,,,,,,,,
Paintball Shooting Games 3D,Action,4.3,313,"10,000+",10000,43138,True,0.0,XXX,75M,4.4 and up,Mini Sports,18-Sep-20,26-Nov-20,Teen,True,True,False,,,,,,,,,,
Last Empire - War Z: Strategy,Strategy,4.0,873441,"50,000,000+",50000000,67217198,True,0.0,USD,Varies with device,Varies with device,GAME FOCUS NETWORK LIMITED,7-Sep-15,24-Nov-20,Teen,False,True,True,,,,,,,,,,
CROSSFIRE: Warzone - Strategy War Game,Strategy,4.2,17020,"1,000,000+",1000000,2024803,True,0.0,USD,Varies with device,4.4 and up,JOYCITY Corp.,27-Jul-20,26-Nov-20,Teen,True,True,True,,,,,,,,,,
KAMP : FPS,Action,4.4,273,"10,000+",10000,15985,True,0.0,USD,91M,4.4 and up,KAMP,9-Sep-20,16-Nov-20,Teen,True,True,False,,,,,,,,,,
Patient Cloud,Health & Fitness,2.6,90,"10,000+",10000,22428,True,0.0,USD,16M,5.0 and up,Medidata Solutions,29-Aug-18,23-Nov-20,Everyone,False,False,False,,,,,,,,,,
DSM-5 Diagnostic Criteria,Books & Reference,1.8,181,"1,000+",1000,4550,False,69.0,USD,20M,5.0 and up,American Psychiatric Association,25-Jun-13,11-Aug-20,Everyone,False,False,False,,,,,,,,,,
AAPC Content,Medical,4.3,20,"10,000+",10000,12113,True,0.0,USD,11M,4.4 and up,AAPC Applications,13-Jul-17,8-Mar-18,Everyone,True,False,False,,,,,,,,,,
Mosa: Medical algorithms,Medical,4.8,53,"1,000+",1000,2087,True,0.0,USD,5.4M,4.2 and up,Reinaldo Mojica Arcos,9-Jan-20,3-Nov-20,Everyone,True,False,False,,,,,,,,,,
Personal Fit Club,Health & Fitness,4.7,13,500+,500,741,True,0.0,USD,32M,5.0 and up,Virtuagym Professional,6-Jan-16,5-Oct-20,Everyone,False,False,False,,,,,,,,,,
EZFare,Travel & Local,4.0,56,"10,000+",10000,11314,True,0.0,USD,9.8M,4.4 and up,NEORide,10-Jun-19,21-Sep-20,Everyone,False,False,False,,,,,,,,,,
HYPERPLANNING,Education,2.0,128,"50,000+",50000,55247,True,0.0,USD,4.5M,4.4 and up,Index Education,21-Dec-18,29-Jan-20,Everyone,False,False,False,,,,,,,,,,
France-Antilles Martinique Actu,News & Magazines,4.4,501,"50,000+",50000,68368,True,0.0,USD,32M,5.0 and up,FAM,20-Jun-14,23-Nov-20,Everyone,True,False,False,,,,,,,,,,
"Tests de logique - Exercices, QCM, Quiz, Concours",Education,4.2,762,"100,000+",100000,195800,True,0.0,USD,39M,4.2 and up,Nomad Education,6-Dec-16,22-Mar-19,Everyone,True,False,False,,,,,,,,,,
Test de citoyenneté canadienne 2020,Education,4.7,1135,"10,000+",10000,47685,True,0.0,USD,15M,4.1 and up,VZ Inc.,3-Dec-17,7-Oct-20,Everyone,True,False,False,,,,,,,,,,
Clandesto,Social,4.2,183,"10,000+",10000,14400,True,0.0,USD,6.0M,5.1 and up,SIMHASH S.R.L,1-Feb-19,20-Nov-20,Teen,False,True,False,,,,,,,,,,
Ladder Safety,Tools,4.6,286,"50,000+",50000,70254,True,0.0,USD,17M,2.2 and up,Centers for Disease Control and Prevention,21-May-13,10-Dec-15,Everyone,False,False,False,,,,,,,,,,
Fps Shooter Counter Terrorist: Free Shooting Games,Sports,4.7,1812,"500,000+",500000,500194,True,0.0,USD,67M,5.0 and up,Mizo Studio Inc,27-Jul-20,19-Oct-20,Teen,True,True,False,,,,,,,,,,
Real Commando-Counter Terrorist FPS Shooting Games,Sports,4.4,239,"100,000+",100000,100252,True,0.0,USD,48M,4.1 and up,Game Inferno,27-Oct-20,2-Nov-20,Teen,True,True,False,,,,,,,,,,
PIXEL'S UNKNOWN BATTLE GROUND,Action,4.1,626590,"50,000,000+",50000000,65640162,True,0.0,USD,104M,4.1 and up,Azur Interactive Games Limited,29-Aug-17,27-Dec-19,Teen,True,True,False,,,,,,,,,,
Cover Hunter - 3v3 Team Battle,Role Playing,4.0,35067,"10,000,000+",10000000,14278054,True,0.0,USD,59M,4.1 and up,Top Actions,25-Apr-20,16-Nov-20,Teen,True,True,False,,,,,,,,,,
CEN Emergency Nurse Exam Prep,Education,4.2,28,"1,000+",1000,2624,True,0.0,USD,26M,6.0 and up,"Gentoo Labs, LLC",4-Apr-19,29-Apr-20,Everyone,False,True,False,,,,,,,,,,
Caring Assistants,Health & Fitness,4.4,270,"5,000+",5000,6750,True,0.0,USD,9.0M,6.0 and up,Caring Professionals Inc,26-Aug-17,16-Sep-20,Everyone,False,False,False,,,,,,,,,,
NowClinic,Medical,4.8,1965,"50,000+",50000,61208,True,0.0,USD,52M,5.0 and up,"HEALTH PLAN OF NEVADA, INC.",17-Oct-13,25-Oct-20,Everyone,True,False,False,,,,,,,,,,
Leonard Ravenhill Sermons,Lifestyle,5.0,13,"1,000+",1000,3138,True,0.0,USD,6.1M,5.0 and up,JohnTibell.com,15-Oct-18,29-Nov-19,Everyone,False,True,False,,,,,,,,,,
ezTurns Queue Management,Business,4.4,128,"10,000+",10000,12844,True,0.0,USD,9.3M,4.1 and up,ThinkMobile,5-Jan-18,28-Oct-20,Everyone,True,True,False,,,,,,,,,,
Gymlib,Sports,4.2,277,"10,000+",10000,39755,True,0.0,USD,39M,4.4 and up,Gymlib,15-Mar-19,23-Nov-20,Everyone,False,False,False,,,,,,,,,,
"PrepApp : Lycée, Bac, Prepa, Tage Mage et Toeic",Education,4.4,241,"10,000+",10000,49296,True,0.0,USD,21M,4.1 and up,Brother Tongue,30-Jul-18,9-Nov-20,Everyone,False,True,False,,,,,,,,,,
ILÉCO,Lifestyle,4.4,708,"10,000+",10000,41633,True,0.0,USD,24M,4.4 and up,Momentum Média,7-Dec-15,21-Sep-20,Everyone,True,False,False,,,,,,,,,,
Mot du jour  Dictionnaire Français : définition,Education,4.5,2296,"100,000+",100000,413495,True,0.0,USD,62M,4.4 and up,"Biggiko, LLC",13-Jun-17,27-Aug-20,Everyone,True,True,False,,,,,,,,,,
Learn Computer - French Course,Education,4.4,3658,"100,000+",100000,233257,True,0.0,USD,6.2M,4.4 and up,Williems,6-Jul-14,16-Nov-20,Everyone,True,False,False,,,,,,,,,,
PC Première S,Education,4.6,58,"10,000+",10000,10001,True,0.0,USD,23M,4.4 and up,SaBE,10-Sep-20,18-Nov-20,Everyone,True,False,False,,,,,,,,,,
RecurPost - Social Media Scheduling with Recycling,Social,4.0,314,"10,000+",10000,17902,True,0.0,USD,8.1M,5.0 and up,RecurPost Inc.,27-Oct-17,30-Oct-20,Teen,False,True,False,,,,,,,,,,
Tattva Time,Lifestyle,4.5,193,"10,000+",10000,14352,True,0.0,USD,1.1M,2.1 and up,Olaf Mertens,12-May-13,15-Mar-15,Everyone,True,False,False,,,,,,,,,,
StaySafe Lone Worker,Business,3.2,9,"1,000+",1000,4347,True,0.0,USD,8.9M,6.0 and up,Safe Apps Limited,4-Mar-20,10-Nov-20,Everyone,False,False,False,,,,,,,,,,
FPS Commando Secret Mission - Free Shooting Games,Adventure,4.1,112116,"50,000,000+",50000000,66655420,True,0.0,USD,26M,4.4 and up,Hazel Mobile Games,9-Mar-20,28-Oct-20,Teen,True,True,False,,,,,,,,,,
Mouse Mayhem Kids Cartoon Racing Shooting games,Comics,4.9,236,"10,000+",10000,17237,True,0.0,USD,49M,4.4W and up,Cartoon kids Car & Bike Racing Shooting games,18-Oct-19,25-Nov-20,Everyone,True,True,False,,,,,,,,,,
99 dead pirates,Action,4.5,15621,"100,000+",100000,475743,True,0.0,USD,78M,4.1 and up,Azur Interactive Games Limited,10-Sep-19,17-Nov-20,Mature 17+,True,True,False,,,,,,,,,,
Brawl Troopers,Action,3.9,26525,"1,000,000+",1000000,1383202,True,0.0,USD,30M,4.2 and up,Azur Interactive Games Limited,10-May-17,14-Aug-18,Everyone 10+,True,True,False,,,,,,,,,,
EZStaff,Business,0.0,0,10+,10,45,True,0.0,USD,7.8M,5.0 and up,Caring Professionals Inc,27-Aug-20,12-Nov-20,Everyone,False,False,False,,,,,,,,,,
d.CARE,Medical,3.2,47,"5,000+",5000,6436,True,0.0,USD,11M,6.0 and up,Diaverum,12-Mar-20,26-Oct-20,Everyone,False,False,False,,,,,,,,,,
illumine - Daycare & Preschool Management System,Education,4.5,178,"5,000+",5000,5086,True,0.0,USD,137M,5.0 and up,myillumine,25-Jul-19,25-Nov-20,Everyone,False,False,False,,,,,,,,,,
Waggle Pet App,Health & Fitness,4.0,162,"1,000+",1000,4061,True,0.0,USD,34M,5.0 and up,Nimble Wireless Inc,18-Oct-16,29-Oct-20,Everyone,False,False,False,,,,,,,,,,
Epos Now POS Till,Business,2.9,123,"10,000+",10000,28548,True,0.0,USD,102M,5.0 and up,EPOS NOW,11-Dec-14,22-Jul-20,Everyone,False,False,False,,,,,,,,,,
acasa - manage bills,Finance,3.7,643,"50,000+",50000,50266,True,0.0,USD,35M,4.1 and up,acasa,30-May-15,11-Nov-19,Everyone,False,False,False,,,,,,,,,,
Carrefour Matoury & Contact,Shopping,4.2,12,"10,000+",10000,14707,True,0.0,USD,28M,5.0 and up,Infobam,24-Aug-20,24-Aug-20,Everyone,False,False,False,,,,,,,,,,
LAPUB - Prospectus et Promos,Social,3.8,637,"50,000+",50000,59576,True,0.0,USD,69M,5.0 and up,LAPUB,24-May-14,25-Nov-20,Everyone,True,False,False,,,,,,,,,,
Mega Computing Dictionary,Books & Reference,4.5,556,"50,000+",50000,67695,True,0.0,USD,8.8M,4.2 and up,Williems,4-Jul-15,7-Jul-20,Everyone,True,True,False,,,,,,,,,,
phrases of the day,Lifestyle,4.2,558,"100,000+",100000,353175,True,0.0,USD,2.7M,4.1 and up,Dev.android,2-Dec-16,13-Sep-20,Everyone,True,False,False,,,,,,,,,,
SocialEngine App - SocialNetworking.Solutions,Social,4.3,40,"1,000+",1000,1185,True,0.0,USD,40M,5.0 and up,Ahead Websoft Technologies Pvt. Ltd.,8-Feb-18,23-Nov-20,Teen,False,False,False,,,,,,,,,,
MagicLiker for Instagram: likes + followers stats,Tools,4.2,266,"10,000+",10000,16125,True,0.0,USD,40M,5.0 and up,I-SPLET,13-Mar-20,19-Mar-20,Everyone,False,True,False,,,,,,,,,,
Astrology: Horary Chart,Lifestyle,4.6,25,100+,100,383,False,12.49,USD,33M,4.4 and up,rs-astro-dev,9-Dec-18,15-Nov-20,Everyone,False,False,False,,,,,,,,,,
Ek?da??,Lifestyle,4.7,661,"50,000+",50000,51878,True,0.0,USD,9.6M,4.0 and up,Yura Krymlov,1-Aug-14,25-Jan-19,Everyone,False,False,False,,,,,,,,,,
CheetahBoo Bubble Shooting - Arcade & Shooting,Arcade,4.4,70,"10,000+",10000,23553,True,0.0,USD,106M,6.0 and up,macovill,3-Nov-20,16-Nov-20,Everyone,True,True,False,,,,,,,,,,
"I, Gladiator",Role Playing,4.2,59671,"1,000,000+",1000000,1704925,True,0.0,USD,24M,2.3 and up,Next Dimension Game Adventures Limited,15-Oct-13,24-Jul-15,Mature 17+,True,True,False,,,,,,,,,,
Running Challenge,Adventure,4.8,240,"10,000+",10000,15679,True,0.0,USD,49M,4.4 and up,Cartoon kids Car & Bike Racing Shooting games,18-Jun-20,9-Oct-20,Everyone,True,True,False,,,,,,,,,,
Racing Offroad Jetski,Racing,4.9,229,"10,000+",10000,32918,True,0.0,USD,44M,4.4 and up,Cartoon kids Car & Bike Racing Shooting games,13-May-20,29-Sep-20,Teen,True,True,False,,,,,,,,,,
Survival-quest Symbiont 2,Role Playing,4.8,6056,"100,000+",100000,165114,True,0.0,USD,32M,4.0 and up,Symb,24-Nov-16,26-Aug-18,Mature 17+,False,True,False,,,,,,,,,,
Hancock Whitney BIZ,Finance,4.3,528,"10,000+",10000,13793,True,0.0,USD,Varies with device,5.0 and up,Hancock Whitney Bank,21-Oct-17,14-Oct-20,Everyone,False,False,False,,,,,,,,,,
Maui Revealed Tour Guide App- Explore like a Local,Travel & Local,2.1,17,"1,000+",1000,3927,True,0.0,USD,34M,4.4 and up,"Wizard Publications, Inc.",10-Apr-19,19-Mar-20,Everyone,False,True,False,,,,,,,,,,
myChildren's,Medical,4.5,178,"10,000+",10000,20683,True,0.0,USD,42M,5.0 and up,Nationwide Children's Hospital,23-May-12,20-Mar-20,Everyone,False,False,False,,,,,,,,,,
HR in your Pocket (HIP),Communication,3.1,55,"5,000+",5000,6041,True,0.0,USD,61M,5.0 and up,Oversea-Chinese Banking Corporation Limited,3-Dec-19,5-Nov-20,Teen,False,False,False,,,,,,,,,,
AEVI POS Lite,Finance,4.3,25,"1,000+",1000,4296,True,0.0,USD,6.6M,4.0 and up,Aevi,17-Jul-14,24-Jun-19,Everyone,False,False,False,,,,,,,,,,
PagerDuty,Tools,3.7,998,"100,000+",100000,247127,True,0.0,USD,15M,5.0 and up,"PagerDuty, Inc.",26-Mar-13,17-Nov-20,Everyone,False,False,False,,,,,,,,,,
Wizzee,Tools,4.1,343,"50,000+",50000,51265,True,0.0,USD,11M,4.3 and up,DIGICEL ANTILLES FRANCAISES GUYANE,9-Jul-19,12-Nov-20,Everyone,False,False,False,,,,,,,,,,
OLS,Education,3.8,207,"50,000+",50000,65484,True,0.0,USD,18M,6.0 and up,Altissia International SA,31-Oct-18,1-Jul-20,Everyone,False,False,False,,,,,,,,,,
"Daily Supplications - Prayer Times, Quran, Qibla",Lifestyle,4.8,29707,"1,000,000+",1000000,1006097,True,0.0,USD,Varies with device,Varies with device,YoubO apps,15-Dec-15,7-Jun-20,Everyone,True,False,False,,,,,,,,,,
"Get Real Followers For Instagram , hashtag#, likes",Social,4.7,8332,"50,000+",50000,70136,True,0.0,USD,2.7M,4.1 and up,danov82,20-Aug-20,20-Aug-20,Everyone,False,True,False,,,,,,,,,,
AstroFD,Education,3.8,161,"10,000+",10000,19341,True,0.0,USD,2.5M,4.0.3 and up,AstroFD,7-Apr-18,23-Jan-19,Everyone,False,False,False,,,,,,,,,,
Joni Patry Daily Astrology,Lifestyle,3.3,116,"5,000+",5000,5896,True,0.0,USD,16M,5.0 and up,Gman Labs,7-Aug-19,26-Jan-20,Everyone,False,True,False,,,,,,,,,,
Horoscope Vedic - A Jyotish App,Lifestyle,4.0,15,100+,100,344,False,8.99,USD,5.3M,5.0 and up,Smehrsoft,11-Jan-12,17-Nov-20,Everyone,False,False,False,,,,,,,,,,
le parcours (parkour),Simulation,4.0,371,"5,000+",5000,9107,False,3.99,USD,20M,2.3 and up,Brain Vault,3-Feb-15,12-Mar-15,Everyone,False,False,False,,,,,,,,,,
Street Diver,Sports,4.1,1379,"100,000+",100000,274546,True,0.0,USD,87M,4.4 and up,Miniclip.com,17-Sep-20,16-Nov-20,Everyone,True,True,False,,,,,,,,,,
Grand Police Monster Truck Transport,Travel & Local,4.8,43,"10,000+",10000,29006,True,0.0,XXX,Varies with device,5.0 and up,play.io,19-Oct-20,27-Nov-20,Everyone 10+,True,False,False,,,,,,,,,,
DMV Motorcycle Practice Test Free,Education,4.3,296,"100,000+",100000,181550,True,0.0,USD,7.4M,4.1 and up,Iteration Mobile & Vialsoft Apps,7-Jun-16,8-Jun-20,Everyone,True,True,False,,,,,,,,,,
DEAD CITY ?? Text Adventure & Cyoa,Adventure,4.7,862,"5,000+",5000,9016,False,1.99,USD,36M,4.4 and up,Everbyte,18-May-17,19-Oct-20,Teen,False,False,False,,,,,,,,,,
98.1 - Minnesota's New Country (WWJO),Music & Audio,4.7,57,"5,000+",5000,6240,True,0.0,USD,22M,4.1 and up,"Townsquare Media, Inc.",9-Jan-17,17-Nov-20,Everyone 10+,True,False,False,,,,,,,,,,
HR.my Mobile,Business,4.6,47,"5,000+",5000,8028,True,0.0,USD,3.9M,5.1 and up,HR.my,4-Jun-20,19-Nov-20,Everyone,True,False,False,,,,,,,,,,
G?P mPOS - Generali ?eská poji?ovna a. s.,Finance,0.0,0,500+,500,776,True,0.0,USD,6.0M,4.4 and up,Aevi,16-Dec-19,11-Mar-20,Everyone,False,False,False,,,,,,,,,,
Authenticator from AEVI,Tools,0.0,0,50+,50,56,True,0.0,USD,436k,4.0 and up,Aevi,4-May-17,4-May-17,Everyone,False,False,False,,,,,,,,,,
AEVI POS,Finance,4.0,19,500+,500,889,True,0.0,USD,6.6M,4.0 and up,Aevi,3-Nov-15,24-Jun-19,Everyone,False,False,False,,,,,,,,,,
Ma French Bank,Finance,3.9,3487,"100,000+",100000,346981,True,0.0,USD,53M,6.0 and up,Ma French Bank,12-Jul-19,5-Oct-20,Everyone,False,False,False,,,,,,,,,,
code de la route 2020 gratuit,Education,4.4,5587,"50,000+",50000,87966,True,0.0,USD,30M,4.1 and up,code de la route,30-Dec-19,5-May-20,Everyone,True,False,False,,,,,,,,,,
Daily Supplications PRO,Lifestyle,4.8,293,"1,000+",1000,1149,False,8.99,USD,Varies with device,Varies with device,YoubO apps,15-Dec-15,7-Jun-20,Everyone,False,False,False,,,,,,,,,,
99 Names of Allah,Books & Reference,4.7,20316,"500,000+",500000,631188,True,0.0,USD,8.5M,4.1 and up,Sylvain Saurel,10-Sep-13,2-Oct-19,Everyone,True,True,False,,,,,,,,,,
LunaJin ®  Moon&Health by Irene Lauretti,Health & Fitness,4.8,43,"5,000+",5000,6204,True,0.0,USD,14M,4.0.3 and up,rolloApps,6-Oct-19,9-Nov-20,Everyone,False,True,False,,,,,,,,,,
Panic Relief- stop anxiety now,Medical,4.5,35,"1,000+",1000,2654,False,0.99,USD,38M,2.3 and up,"Psychiatrist, MD PhD Marianne Geoffroy, Denmark",2-Oct-13,9-Apr-14,Everyone,False,False,False,,,,,,,,,,
JyotishTools Pro,Lifestyle,4.9,17,100+,100,216,False,29.99,USD,31M,4.4 and up,JyotishTools,3-Oct-17,15-Jul-20,Everyone,False,False,False,,,,,,,,,,
Astro Calculator,Education,4.9,22,"5,000+",5000,5740,True,0.0,USD,3.3M,5.1 and up,DBG Nautical,30-Mar-20,30-Oct-20,Everyone,False,False,False,,,,,,,,,,
Jetpack Jump,Arcade,4.0,206134,"10,000,000+",10000000,27654806,True,0.0,USD,77M,5.0 and up,Kwalee Ltd,24-May-19,22-Sep-20,Everyone,True,True,False,,,,,,,,,,
US Police CyberTruck Car Transporter: Cruise Ship,Travel & Local,4.4,2388,"1,000,000+",1000000,2250400,True,0.0,USD,76M,4.2 and up,Apocalyptic Games,2-Mar-20,8-Sep-20,Teen,True,True,False,,,,,,,,,,
Rescue Animal Transport - Wild Animals Simulator,Lifestyle,4.5,70,"100,000+",100000,142972,True,0.0,USD,79M,5.0 and up,Game Finale,26-Apr-19,19-Oct-20,Teen,True,True,False,,,,,,,,,,
Lost Lands 2 (Full),Adventure,4.7,903,"10,000+",10000,11650,False,6.99,USD,5.9M,4.0 and up,FIVE-BN GAMES,11-Aug-15,4-Jul-19,Teen,True,False,False,,,,,,,,,,
Golden Age of Radio,Music & Audio,4.2,178,"1,000+",1000,3634,False,0.99,USD,3.4M,4.1 and up,SudzDev Software,13-Jun-14,7-Feb-20,Everyone,False,False,False,,,,,,,,,,
HOT 105 FM Miami,Music & Audio,4.3,1051,"50,000+",50000,77378,True,0.0,USD,52M,4.1 and up,Cox Media Group Inc.,9-Aug-13,13-Jan-20,Teen,True,False,False,,,,,,,,,,
Jobulator Mobile,Education,2.5,2012,"100,000+",100000,139566,True,0.0,USD,3.8M,4.1 and up,Frontline Education,14-Nov-11,17-Apr-19,Everyone,False,False,False,,,,,,,,,,
Medallia Mobile 2,Business,3.4,2307,"100,000+",100000,304468,True,0.0,USD,15M,4.1 and up,"Medallia, Inc.",30-May-13,24-Feb-20,Everyone,False,False,False,,,,,,,,,,
SubAlert for Frontline Education Absence Mgmt,Education,4.5,2396,"100,000+",100000,116906,True,0.0,USD,3.1M,5.0 and up,SubstituteAlert Inc,25-Jul-12,18-Nov-20,Everyone,False,False,False,,,,,,,,,,
DMV Practice Test by Zutobi,Education,4.4,4734,"100,000+",100000,459306,True,0.0,USD,39M,5.0 and up,Zutobi,22-Jun-18,20-Nov-20,Everyone 10+,True,True,False,,,,,,,,,,
Madrassah - Arabic vocabulary,Education,4.6,350,"10,000+",10000,47917,True,0.0,USD,6.1M,4.4 and up,Mehdi K.,11-Aug-18,17-Aug-20,Everyone,True,False,False,,,,,,,,,,
Les Signes de la fin des Temps,Books & Reference,4.7,221,"50,000+",50000,81037,True,0.0,USD,2.2M,1.6 and up,Charni,9-May-16,9-May-16,Everyone,False,False,False,,,,,,,,,,
Le Sahih dal-Boukhari,Books & Reference,4.5,264,"50,000+",50000,69033,True,0.0,USD,3.1M,1.6 and up,Charni,21-Jun-16,21-Jun-16,Everyone,False,False,False,,,,,,,,,,
??????????? ???????????? (99 Names of Allah),Education,4.9,232,"1,000+",1000,4915,True,0.0,USD,7.1M,4.1 and up,Farook,3-Jan-20,6-Jan-20,Everyone,False,False,False,,,,,,,,,,
Loud & Clear Speech Therapy,Medical,0.0,0,100+,100,441,True,0.0,USD,11M,4.1 and up,Darroh LLC,21-Feb-20,25-Aug-20,Everyone,False,True,False,,,,,,,,,,
Deluxe Moon - Moon Calendar,Weather,4.7,2558,"10,000+",10000,47245,False,2.99,USD,28M,5.0 and up,LWS Research,8-Jul-10,28-Sep-20,Everyone,False,False,False,,,,,,,,,,
Sun & Moon Tracker,Weather,4.5,938,"100,000+",100000,235391,True,0.0,USD,7.4M,4.4 and up,PYOPYO Studio,15-Feb-18,1-Nov-20,Everyone,True,True,False,,,,,,,,,,
Off the Rails 3D,Casual,3.7,34336,"5,000,000+",5000000,7829827,True,0.0,USD,101M,4.4W and up,Kwalee Ltd,4-Dec-19,6-Nov-20,Everyone,True,True,False,,,,,,,,,,
Jetpack VS. Colors,Arcade,3.8,2351,"500,000+",500000,760725,True,0.0,USD,48M,4.4 and up,Crazy Labs by TabTale,29-Nov-18,27-Oct-20,Teen,True,True,False,,,,,,,,,,
Farm Animal Transport Truck Driving Simulator,Adventure,4.5,3775,"1,000,000+",1000000,4682678,True,0.0,USD,100M,5.0 and up,Centaurus Games,13-Mar-19,8-Oct-20,Everyone,True,True,False,,,,,,,,,,
Clover Tale,Puzzle,4.3,7801,"100,000+",100000,157443,True,0.0,USD,13M,4.0 and up,FIVE-BN GAMES,26-Dec-14,31-May-17,Everyone,True,True,False,,,,,,,,,,
Power 106 FM Jamaica,Music & Audio,4.6,24,"1,000+",1000,2427,True,0.0,USD,44M,4.1 and up,Multimedia Jamaica Ltd,8-Nov-19,24-Oct-20,Everyone,True,False,False,,,,,,,,,,
"KRQE News - Albuquerque, NM",News & Magazines,4.2,1026,"50,000+",50000,96982,True,0.0,USD,31M,5.0 and up,Nexstar Digital (formerly LIN Media),11-Dec-12,7-Oct-20,Everyone,True,False,False,,,,,,,,,,
ForgeRock Authenticator,Tools,4.3,194,"50,000+",50000,76312,True,0.0,USD,4.7M,4.0 and up,ForgeRock,15-Dec-15,1-Apr-20,Everyone,False,False,False,,,,,,,,,,
Solis Pro,Tools,4.2,23,"10,000+",10000,16110,True,0.0,USD,14M,5.0 and up,Ginlong Solis,8-Dec-17,2-Jul-20,Everyone,False,False,False,,,,,,,,,,
Morpheus Recovery,Health & Fitness,4.5,75,"5,000+",5000,9729,True,0.0,USD,21M,5.0 and up,Morpheus Labs,1-Mar-18,10-Jun-20,Everyone,False,False,False,,,,,,,,,,
G1 Test Genie: Drivers Test Practice Ontario 2020,Auto & Vehicles,4.4,5510,"100,000+",100000,352553,True,0.0,USD,39M,5.0 and up,Elegant E-Learning,17-May-16,20-Aug-20,Everyone,True,True,False,,,,,,,,,,
Mon Guide Pulaar,Education,4.6,131,"10,000+",10000,21086,True,0.0,USD,22M,4.0 and up,Kane Hamath Moussa,16-Apr-18,16-Apr-18,Everyone,False,False,False,,,,,,,,,,
Dioula facile Tome I,Books & Reference,4.6,52,"10,000+",10000,16560,True,0.0,USD,28M,2.3 and up,Sagesse Africaine,16-Feb-19,14-May-19,Everyone,False,False,False,,,,,,,,,,
Recueil de Prières,Books & Reference,4.5,3348,"100,000+",100000,389990,True,0.0,USD,9.3M,4.1 and up,? Wiktoria Goroch ?,15-Jan-14,20-Feb-20,Everyone,True,True,False,,,,,,,,,,
Tamil Quran and Dua,Books & Reference,4.9,7188,"100,000+",100000,475612,True,0.0,USD,4.2M,4.4W and up,TamililQuran,9-Jan-13,11-Nov-20,Everyone,False,False,False,,,,,,,,,,
Speech Blubs: Language Therapy,Parenting,3.4,3174,"500,000+",500000,938606,True,0.0,USD,168M,5.0 and up,Blub Blub Inc.,3-Nov-17,29-Oct-20,Everyone,False,True,False,,,,,,,,,,
Kemetic Calendar,Education,4.9,14,500+,500,726,True,0.0,USD,19M,4.1 and up,"The Earth Center of Maanu, Inc.",10-Sep-20,14-Oct-20,Everyone,False,True,False,,,,,,,,,,
Moon 3D Live Wallpaper,Personalization,4.7,566,"10,000+",10000,35520,True,0.0,USD,50M,4.3 and up,Screensavers Store,18-Jan-20,31-Aug-20,Everyone,True,True,False,,,,,,,,,,
Good To Stargaze for Astronomers,Weather,3.9,108,"10,000+",10000,13211,True,0.0,USD,11M,4.1 and up,Good To Forecast,19-Oct-17,22-Sep-20,Everyone,False,True,False,,,,,,,,,,
Pick Me Up 3D,Casual,4.0,17671,"5,000,000+",5000000,9145138,True,0.0,USD,195M,7.0 and up,tastypill,9-Mar-20,8-Sep-20,Everyone,True,True,False,,,,,,,,,,
Paper Train: Rush,Arcade,4.4,1031,"500,000+",500000,622866,True,0.0,USD,40M,4.3 and up,isTom Games,26-Aug-15,22-Oct-19,Everyone,True,True,False,,,,,,,,,,
Angry Gorilla Robot Car Transformation: Robot Game,Travel & Local,4.0,1111,"500,000+",500000,928965,True,0.0,USD,79M,5.0 and up,Centaurus Games,19-Dec-19,28-Nov-20,Everyone 10+,True,True,False,,,,,,,,,,
